Id Venta;Id Prod;Id cliente ;Id territorio;Cod Pago ;Id vendedor ;Fecha Venta;Fecha Entrega;Fecha Pago ;Valor Unidad;Cantidad ;Costos Directos ;Costos Indirectos 
1656;30;193;6;103;77;43581;43594;43601;24;14;168;100,8
1657;80;137;18;105;68;43149;43168;43170;635;54;17145;6858
1658;2;306;1;104;104;43383;43384;43395;651;69;22459,5;8983,8
1659;33;26;12;106;84;43237;43260;43272;185;12;888;355,2
1660;28;226;12;102;40;43768;43788;43798;978;43;16821,6;6728,64
1661;95;55;3;104;37;43808;43813;43821;869;81;35194,5;14077,8
1662;70;91;4;102;71;43150;43173;43179;776;101;31350,4;18810,24
1663;41;102;11;102;97;43152;43167;43193;276;8;883,2;441,6
1664;70;279;8;106;8;43304;43315;43324;951;29;13789,5;8273,7
1665;1;32;14;102;38;43734;43755;43769;881;60;26430;15858
1666;45;181;10;104;84;43784;43791;43814;116;15;696;278,4
1667;27;116;16;106;93;43450;43461;43475;348;84;14616;7308
1668;84;1;14;103;56;43165;43168;43191;676;19;6422;3853,2
1669;14;11;16;106;71;43238;43266;43267;113;112;6328;2531,2
1670;31;6;13;104;16;43799;43821;43847;527;51;13438,5;5375,4
1671;29;132;18;101;54;43527;43542;43567;291;115;13386;8031,6
1672;78;111;13;106;101;43248;43275;43302;933;91;42451,5;21225,75
1673;88;143;18;104;70;43556;43574;43585;80;14;560;336
1674;81;141;2;106;35;43433;43442;43442;98;6;235,2;117,6
1675;78;233;10;106;70;43284;43287;43294;532;61;12980,8;7788,48
1676;42;141;19;102;26;43638;43662;43683;343;19;2606,8;1303,4
1677;70;94;12;101;53;43706;43721;43741;212;64;5427,2;2170,88
1678;76;226;5;102;24;43549;43554;43583;720;28;8064;4032
1679;1;35;20;106;3;43736;43743;43770;608;20;4864;2432
1680;18;333;6;106;71;43329;43354;43361;181;12;868,8;347,52
1681;85;96;13;105;39;43452;43475;43491;196;86;6742,4;2696,96
1682;75;260;5;106;86;43619;43640;43644;665;92;30590;15295
1683;46;253;15;102;24;43411;43425;43425;598;99;29601;11840,4
1684;43;257;4;101;50;43530;43533;43534;166;67;5561;2224,4
1685;32;266;10;103;67;43547;43561;43587;974;110;53570;32142
1686;76;96;18;106;12;43504;43519;43528;140;74;5180;2072
1687;20;313;3;102;56;43138;43151;43180;409;10;1636;654,4
1688;59;103;6;104;80;43682;43711;43715;454;65;14755;7377,5
1689;33;56;7;103;29;43121;43128;43144;277;107;11855,6;5927,8
1690;16;79;7;106;59;43709;43724;43751;117;88;5148;2574
1691;11;324;14;103;41;43824;43843;43853;386;37;5712,8;2285,12
1692;16;217;20;101;37;43820;43839;43839;141;19;1071,6;535,8
1693;57;76;19;102;103;43421;43450;43472;585;84;19656;11793,6
1694;43;243;18;106;98;43257;43267;43294;242;13;1573;629,2
1695;94;9;18;101;34;43749;43764;43790;312;22;2745,6;1647,36
1696;43;324;4;103;14;43774;43797;43810;434;111;19269,6;7707,84
1697;24;22;20;102;5;43753;43783;43785;848;44;18656;7462,4
1698;55;225;10;104;37;43334;43360;43361;553;81;17917,2;7166,88
1699;72;154;16;103;21;43571;43590;43594;52;20;416;249,6
1700;5;228;4;105;94;43551;43554;43565;194;119;9234,4;5540,64
1701;82;190;2;104;76;43803;43815;43844;604;34;10268;4107,2
1702;34;1;12;105;55;43738;43745;43775;114;2;114;68,4
1703;36;17;1;103;36;43785;43806;43825;986;102;50286;25143
1704;90;98;17;101;80;43389;43391;43401;215;103;11072,5;5536,25
1705;2;65;12;105;80;43160;43161;43178;945;40;15120;9072
1706;50;95;9;102;19;43504;43534;43562;739;27;7981,2;3990,6
1707;77;173;19;106;29;43526;43538;43568;838;2;670,4;402,24
1708;43;68;4;106;97;43457;43461;43486;188;10;940;470
1709;31;59;2;104;36;43250;43270;43294;146;83;4847,2;2908,32
1710;77;24;14;104;96;43377;43389;43404;100;72;2880;1152
1711;90;269;3;101;77;43595;43604;43630;333;67;11155,5;5577,75
1712;54;137;4;102;67;43445;43471;43482;43;62;1066,4;533,2
1713;58;45;4;101;30;43243;43243;43264;540;112;24192;14515,2
1714;26;152;19;102;31;43214;43232;43241;387;67;10371,6;6222,96
1715;12;18;17;102;92;43512;43535;43536;472;115;21712;13027,2
1716;36;295;19;104;83;43109;43125;43151;344;49;6742,4;4045,44
1717;83;189;18;102;75;43794;43796;43821;348;11;1914;765,6
1718;81;178;6;105;101;43264;43270;43274;486;107;26001;10400,4
1719;29;204;1;105;27;43176;43199;43200;170;66;4488;2692,8
1720;19;227;19;102;48;43532;43560;43570;517;29;5997,2;3598,32
1721;53;249;15;102;4;43593;43596;43601;996;78;31075,2;15537,6
1722;78;191;10;101;6;43589;43603;43606;49;85;1666;833
1723;46;5;6;105;90;43188;43206;43213;750;107;40125;20062,5
1724;26;209;15;101;84;43438;43458;43476;540;109;23544;9417,6
1725;26;258;17;101;19;43281;43284;43296;542;16;4336;2168
1726;70;87;10;102;53;43336;43352;43379;837;1;334,8;167,4
1727;50;159;14;102;90;43115;43127;43138;10;88;440;264
1728;17;285;16;105;27;43474;43480;43504;609;105;31972,5;19183,5
1729;27;41;4;103;102;43301;43316;43323;18;110;990;396
1730;34;163;4;102;84;43547;43548;43567;450;72;16200;6480
1731;32;93;9;101;2;43767;43794;43811;400;61;9760;5856
1732;14;158;18;101;88;43292;43303;43327;895;46;16468;6587,2
1733;41;228;7;104;34;43395;43416;43426;443;14;3101;1860,6
1734;33;331;9;103;23;43263;43288;43303;662;96;31776;19065,6
1735;18;131;1;104;57;43451;43469;43470;444;110;19536;9768
1736;45;271;19;106;76;43720;43730;43758;425;47;7990;4794
1737;52;75;3;101;11;43783;43790;43793;637;90;22932;13759,2
1738;24;296;4;101;90;43515;43529;43548;849;101;34299,6;17149,8
1739;26;303;15;105;93;43655;43684;43686;163;113;7367,6;4420,56
1740;3;237;18;101;46;43367;43394;43415;64;56;1433,6;716,8
1741;3;16;12;106;43;43828;43830;43849;256;15;1920;960
1742;35;193;8;101;17;43191;43195;43208;880;31;13640;6820
1743;3;226;13;101;96;43211;43235;43253;796;22;8756;4378
1744;69;46;14;101;96;43814;43830;43841;762;116;35356,8;17678,4
1745;50;115;14;102;97;43239;43265;43269;174;66;4593,6;2756,16
1746;8;161;6;106;94;43638;43643;43669;84;81;2721,6;1088,64
1747;35;185;3;101;21;43481;43483;43503;121;105;6352,5;3176,25
1748;47;15;6;106;31;43381;43393;43395;916;18;6595,2;2638,08
1749;74;221;16;101;19;43192;43212;43236;267;2;213,6;85,44
1750;32;229;12;103;64;43140;43143;43152;289;118;17051;6820,4
1751;94;120;15;102;53;43152;43163;43181;590;55;16225;6490
1752;29;184;11;105;32;43714;43732;43752;684;105;35910;14364
1753;49;314;12;104;57;43166;43178;43180;766;12;3676,8;2206,08
1754;4;122;12;106;49;43690;43706;43707;495;66;16335;6534
1755;46;153;20;103;84;43561;43580;43599;241;7;843,5;506,1
1756;46;51;8;103;19;43262;43288;43318;189;36;3402;1360,8
1757;76;203;13;104;10;43426;43453;43477;366;12;1756,8;1054,08
1758;12;127;4;101;36;43591;43619;43620;823;59;19422,8;7769,12
1759;76;263;10;102;23;43347;43375;43382;160;74;4736;2368
1760;29;209;11;102;80;43396;43403;43422;918;55;25245;15147
1761;44;11;3;101;9;43263;43268;43278;351;5;877,5;351
1762;12;226;13;101;104;43367;43387;43389;174;33;2296,8;1148,4
